Id,highlighted,text,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter
Gm4QDgd3Ee2_y-PUCK2qUg,дабы,Archaism: in order to. (This word has seen a growth in usage in recent decades and is used in literary language.),"['archaism', 'style/register']"," яростно я аппарат раскурочил, 
", вынуть из обращения крестовину ,3777,3781,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
pRaO_Ad3Ee236x-_xEsEIg,крестовину,A cross-shaped fitting or adapter used to join together straight sections of pipes or tubes,['explanatory'],"очил, 
дабы вынуть из обращения "," со втулкой, которые смотрели бе",3802,3812,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
WlsSAgd3Ee2nAIPz6bBgNg,втулкой,"A bushing (or bush) provides bearing surface for rotary applications in machinery. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/7/7b/Plain-bearing_DIN-ISO4379_Type-G.png)

",['explanatory'],нуть из обращения крестовину со ,", которые смотрели без обода сир",3816,3823,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
eMFQigd3Ee2eI9-2SuGO_w,чудно́,"Colloquial: odd, strange, quirky, queer, funny",['style/register'],ые смотрели без обода сиротливо ,". Вынул, бросил и плюнул. И легл",3862,3868,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
TPElsgd7Ee2dOhMIqQl4ow,"И легла крестовина в аккурат промеж них, двух обломков, а те лежали в подражание как бы тонким двум месяцам, один к другому спинами, а лицами — туда и сюда: один — молод, другой — Крылобыл, на ущербе.","Ilya describes how his grinding machine's parts have split and given shape, as Krylobyl will suggest momentarily, to the missing letter: ж. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/8/81/1902_-_Grinding_machine.jpg)","['explanatory', 'language']","чудно́. Вынул, бросил и плюнул. "," 
Тогда Крылобыл, егерь мудрый, ",3894,4094,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
qqBBBgd3Ee26j6-75azBmg,крестовина,A cross-shaped fitting or adapter used to join together straight sections of pipes or tubes,['explanatory'],"Вынул, бросил и плюнул. И легла "," в аккурат промеж них, двух обло",3902,3912,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
tR6O-Ad3Ee2YNAfSqErX_w,промеж,Dated/low-style: between,['style/register'],л. И легла крестовина в аккурат ," них, двух обломков, а те лежали",3923,3929,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
zRoCMAd3Ee20xSfgfuHnuA,тонким двум месяцам,"See ""ущербной"" a few lines up: waning moon. Ostanin also makes the clever observation that Sokolov's initials in Cyrillic also make two crescent moons: С. С. (Ostanin 36).","['intratextuality', 'self-reference']",а те лежали в подражание как бы ,", один к другому спинами, а лица",3982,4001,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
3GZWlAd3Ee237ZNGIts4gA,ущербе,"See ""ущербной"" a few lines up: waning moon",['intratextuality']," — молод, другой — Крылобыл, на ",". 
Тогда Крылобыл, егерь мудрый,",4087,4093,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
GBYQgAd4Ee2V3Qd4Wzq7Gw,слагали,High-style: to compose,['style/register'],"егерь мудрый, о ком уже куплеты "," в те 
дни, когда нас, Пожилых В",4144,4151,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
b9_HKgd4Ee2eKh-SvzKHEg,рыбьем меху,"Literal: fish fur. Set expression meaning poor-quality winter-weather clothing. Derived from the Russian proverb ""A poor man's fur coat is of fish fur"" (У бедняка шуба на рыбьем меху). Such furs were used by the Soviet Army; given the number and kinds of wounds on display by the residents of the novel's community, it can be assumed that many of them are veterans. Today, the phrase also refers to fake fur.","['explanatory', 'intertextuality', 'phraseologism']","а начал, носил всегда наряды на ", и варивал спокону веков сиволда,4296,4307,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
nkUcoAd4Ee2sTyOm5lG_3g,спокону веков,"Colloquial phrase: for a long time, time immemorial","['style/register', 'phraseologism']",наряды на рыбьем меху и варивал ," сиволдай и гнилье, 
он прищурил",4318,4331,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
slDyHgd4Ee2vOTOgpGhb6g,сиволдай,Colloquial/archaism: raw vodka. Сивуха. ,"['style/register', 'archaism']",ем меху и варивал спокону веков ," и гнилье, 
он прищурился, месяц",4332,4340,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
v5hDPAd4Ee2v0LdgWwLk0g,гнилье,Colloquial: rotten stuff,['style/register'],аривал спокону веков сиволдай и ,", 
он прищурился, месяцеликий, и",4343,4349,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
DnTZegd5Ee2eMGfifKvMaA,месяцеликий,"Neologism meaning ""moon-faced."" Derived from месяц (bookish/archaic: moon) and лик (bookish/archaism: face). See also ущербной (waning), the beginning of this moon motif, a few lines up.","['symbol', 'neologism']","олдай и гнилье, 
он прищурился, ",", и обратился к Петру. Полно гор",4367,4378,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[84],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[84],04. Заитильщина Дзындзырэлы
KsXqQgd5Ee2vvZs59gBGsw,Полно,"Colloquial interjection: stop it, enough",['style/register'],"сяцеликий, и обратился к Петру. "," горе тебе горевать, Лукич: брош",4401,4406,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
QAcJZghDEe2yRIcobKsObA,Лукич,"Patronymic: ""son of Luka"". Отчество (сын Луки).",['character'],"етру. Полно горе тебе горевать, ",: брошенное оземь нищим одним — ,4427,4432,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
UlwUFAd5Ee26mH_34v68sA,"брошенное оземь нищим одним — не сокровище 
ль для иного","A play on the proverb ""что для одного мусор, для другого клад"" (one man's trash is another's treasure)",['phraseologism'],"олно горе тебе горевать, Лукич: ",". Присмотрись повнимательней, ра",4434,4490,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
ZFvghgd5Ee2xTJM3BI7d9Q,оземь,Poetic: against the ground,['style/register'],"тебе горевать, Лукич: брошенное "," нищим одним — не сокровище 
ль ",4444,4449,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[86],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[86],04. Заитильщина Дзындзырэлы
3lomfAd5Ee2fASseOQVATA,легло во прахе тошниловки сей,This phrase is repeated a few lines below.,['intratextuality'],"тельней, разве не искомое тобою ",", кинутое Илией в небрежении. 
П",4543,4572,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[88],04. Заитильщина Дзындзырэлы
u4-Yogd5Ee26T-shwe-NeQ,тошниловки,"Colloquial: a drinking hole, that which causes nausea. 
From the verb ""тошнить"" (to become sick). Уничижительное, разговорное слово. Oт глагола тошнить.",['style/register'],не искомое тобою легло во прахе ," сей, кинутое Илией в небрежении",4558,4568,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
yPF4Tgd5Ee2eMkeBhW5vvw,сей,Archaism: this,"['archaism', 'style/register']",тобою легло во прахе тошниловки ,", кинутое Илией в небрежении. 
П",4569,4572,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
96j1rgd5Ee2hlZczexgBRQ,небрежении,"Dated/high-style: neglect, disregard",['style/register'],"тошниловки сей, кинутое Илией в ",". 
Петр егеря упрекает, стыдя: и",4590,4600,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
EncdNAd6Ee2wox-Z_6crMg,скудоумием,High-style: poverty of intellect,['style/register'],"рекает, стыдя: игры ты над моим "," изволишь играть, черта ли нам с",4648,4658,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
ekQzYAhDEe2yoltopmYmeg,Павелом,Неправильно (Павлом),['register/style'],"изволишь играть, черта ли нам с ", в механизма точильного бросовом,4691,4698,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
oINu2AhDEe29J8tmA9xF3g,ученого учит,"Phraseologism (Ученого учить – только портить) ""don't teach your grandmother to suck eggs"".",['phraseologism'],но ему самому надобно. Крылобыл ," в кубарэ 
на горе: я чужое имущ",4833,4845,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
RVv5tAg8Ee267peCPobnnw,ученого учит,Proverb: Учёного учить — только портить (Don't offer to teach a fish to swim; teaching your grandmother to suck eggs).,['phraseologism'],но ему самому надобно. Крылобыл ," в кубарэ 
на горе: я чужое имущ",4833,4845,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
XbX7jga9Ee2kiBPCh4ThDQ,кубарэ,"Unusual (and mockingly foreign) word. It may derive from the word ""kubar'"", informally used by students of the naval academy to define a ship cabin. Необычное (и мнимо-иностранное) слово, наверное от разговорного морского термина ""кубарь,"" каюта.","['foreign', 'neologism']",адобно. Крылобыл ученого учит в ," 
на горе: я чужое имущество не ",4848,4854,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
22Q98ghDEe2yS6OOAgAr3g,"Загадками ты говоришь, Петр Крылобылу сказал, загадками учишь, сказал Крылобылу Петр, ох загадками","Approximately what readers do with this novel, guessing riddles",['structure']," 
сам умеешь, я тебя иному учу. ",". Выпили они затем. И прочие, за",4951,5049,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
0eUjxghEEe2V08d_QvdiFQ,облизнулся,"He simply licked his lips, because of his lack of money","['explanatory', 'character']",тоже приняли; последний же лишь ,". 
Вот, сказал Крылобыл, рукавом",5154,5164,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
qSw90gg8Ee2zltsLj389ww,занюхивая,Colloquial: to sniff something after taking a drink,['register/style']," 
Вот, сказал Крылобыл, рукавом ",", что это за звук раздается у на",5197,5206,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
xqNFIgg8Ee2yH9PSpKP-fQ,же-же-же,"The missing letter/sound is found.Ostanin (36) mentions the existence of a small tributary to the Volga, called Shosha, situated near Gorodishche, whose name echoes the sound of water flowing.","['explanatory', 'setting']","аботает на точильном станке, не "," ли? Ну. Оттого я и спрашиваю, п",5324,5332,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
5M1Y5Ad5Ee2YPaN4UkKvww,лежащее во прахе тошниловки сей,This phrase is used a few lines above.,['intratextuality'],": колесо от станка точильного, 
"," и вывернутое шиворот-наоборот, ",5419,5450,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[92],04. Заитильщина Дзындзырэлы
vrm_xgd5Ee2kbyMqixpBGg,тошниловки,"Colloquial: a drinking hole, that which causes nausea. 
From the verb ""тошнить"" (to become sick). Уничижительное, разговорное слово. Oт глагола тошнить.",['style/register'],"а точильного, 
лежащее во прахе ", сей и вывернутое шиворот-наобор,5436,5446,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
0HFgPgd5Ee2vP_sm7Ht92w,сей,Archaism: this,"['style/register', 'archaism']","о, 
лежащее во прахе тошниловки "," и вывернутое шиворот-наоборот, ",5447,5450,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
FiIcLghFEe2RJ8P0rCWRYQ,шиворот-наоборот,"Ilya misspells the colloquial expression ""shivorot-navyvorot"", meaning ""inside out"".","['language', 'register/style']",ахе тошниловки сей и вывернутое ,", не есть ли вид буквы искомой. ",5464,5480,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
-5yBdgg8Ee20VxMxciusgQ,шиворот-наоборот,"Colloquial: topsy-turvy, ass backwards","['phraseologism', 'register/style']",ахе тошниловки сей и вывернутое ,", не есть ли вид буквы искомой. ",5464,5480,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
D51Fjgg9Ee2UMXtcuKHz-A,искомой,"Bookish: sought-for, desired",['register/style'],"-наоборот, не есть ли вид буквы ",. Публика посмотрела и ахнула — ,5503,5510,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Rbcx1ghFEe2igvt2clVS_A,Павелом,"Misspelling of ""Pavlom""","['language', 'register/style']","но, верно ты учишь, будет нам с "," жэ, 
Петр радовался, жаль тольк",5595,5602,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
aae-agg9Ee2zVJ-PKq64jw,выставил,Colloquial: to treat (often used with reference to alcohol),['register/style']," меня, радовался, нет, а не то 
", бы я тебе по потребностям. А ты,5675,5683,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
xIA40Ag9Ee2kkJc7XLyBRg,"голову шибко себе не 
ломай","Set expression: don't wrack your brains, don't lose sleep","['register/style', 'phraseologism']",бы я тебе по потребностям. А ты ,", Крылобыл успокаивает, не отчаи",5716,5743,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
e2rInAhFEe22RiP-TTpDhQ,шибко,"A lot, too much (used in Ukrainian).",['foreign'],бе по потребностям. А ты голову ," себе не 
ломай, Крылобыл успока",5723,5728,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
rdOlwgg9Ee22H7OYZxb7Yg,шибко,"Colloquial: quickly, much",['register/style'],бе по потребностям. А ты голову ," себе не 
ломай, Крылобыл успока",5723,5728,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[108],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[108],04. Заитильщина Дзындзырэлы
5kzhNAg9Ee2qCou4nJ_oYw,подзанял,Colloquial: to take a little loan,['register/style'],"ивает, не отчаивайся, взял да и "," 
у кого-нибудь. Да у кого же я ",5792,5800,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
sTaydAhFEe2wVDtoEe5mEg,подзанял,Colloquial: take a small loan. Разговорно: взять взаймы немного.,['register/style'],"ивает, не отчаивайся, взял да и "," 
у кого-нибудь. Да у кого же я ",5792,5800,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
EBXWagg-Ee2yKeOQIaFIpQ,подзайму,Colloquial: to take a little loan,['register/style']," 
у кого-нибудь. Да у кого же я ",", Петр отчаивается, если тут 
у ",5832,5840,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
EuoXKgg-Ee2pOjtzczyNqA,взаймы,Colloquial: to borrow a little,['register/style'],"ается, если тут 
у нас все сами ", разживаются. А ты у Манула проб,5885,5891,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
CxQWNgg-Ee29maP_ixhrSA,разживаются,"Colloquial: to get rich, get, acquire",['register/style'],"если тут 
у нас все сами взаймы ",". А ты у Манула пробовал разве 
",5892,5903,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
OIPIzghCEe2p748fqWdYZw,Манула,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character'],сами взаймы разживаются. А ты у ," пробовал разве 
просить, Манул ",5912,5918,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
O8H01AhCEe27aA8wdRIAgA,Манул,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character'],"Манула пробовал разве 
просить, "," его поманил. А Манул, разрешите",5944,5949,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Pz9XbghCEe2vOdP1MSVIYg,Манул,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character']," 
просить, Манул его поманил. А ",", разрешите рекомендовать, 
он д",5965,5970,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
5JG2cAg-Ee2yn4PaWn_2pg,гулял,"Colloquial: to have fun, to relax. The frequent use of the verb *gulyat'* is linked to the fact that, in chapter 10, Orina will be defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124).","['register/style', 'intratextuality']","деньгами не пользовался, хотя и ",", 
потому что угощался задаром, ",6055,6060,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
23z6oghFEe2YyxOIrnZPAg,задаром,Colloquial: for free.,['register/style'],"я и гулял, 
потому что угощался ",", на шермака, раскалывая на этот",6083,6090,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
I692HAg_Ee2YlEcjYoIBgg,задаром,Low-style: for free,['register/style'],"я и гулял, 
потому что угощался ",", на шермака, раскалывая на этот",6083,6090,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
_kUoyghFEe20h48NNo8iGA,на шермака,"Colloquial: for free, at someone else's expense.",['register/style'],", 
потому что угощался задаром, ",", раскалывая на этот предмет одн",6092,6102,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
gR6DTAg_Ee27YJO9a-Iw5g,на шермака,"Colloquial expression (prison slang): on the house, for free","['register/style', 'phraseologism']",", 
потому что угощался задаром, ",", раскалывая на этот предмет одн",6092,6102,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Uq9swghGEe2yW29XG4OP1Q,раскалывая,Colloquial: to force somebody and achieve something,['register/style'],"о угощался задаром, на шермака, ", на этот предмет одну ничего себ,6104,6114,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
NpTpGAhGEe2qBD_UrngyEg,телесами,"Colloquial, ironic: body of a fat person",['register/style'],а этот предмет одну ничего себе ," мадам, которая здесь, в заведен",6148,6156,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Y8NZkghGEe2gMO9QzCi_FA,потакала,Colloquial: to indulge,['register/style'],", в заведеньи, 
служила и егерю "," во всем от и до, почему пенсион",6209,6217,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
tzYQUghAEe2qGDtlOd9JLg,потакала,Colloquial: to indulge,['register/style'],", в заведеньи, 
служила и егерю "," во всем от и до, почему пенсион",6209,6217,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
0gFmtghAEe20ICdhJAEpsw,черные дни,"Set expression: dark days, dog days, rainy days","['phraseologism', 'register/style']","ел 
возможность откладывать про ",". И когда они наступили, 
когда ",6288,6298,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
9Px4mghAEe2-iDMRtkHEfg,отчалила,"Colloquial: to leave, depart",['register/style'],". И когда они наступили, 
когда "," сударка Манулова, вся соловая, ",6330,6338,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
A0Zl0ghBEe22MW8pBkryew,сударка,Dated: sweetheart,['register/style']," они наступили, 
когда отчалила "," Манулова, вся соловая, на инспе",6339,6346,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
LogqjAhBEe2h9lvvMwHCdg,соловая,Pale yellow but also dull or sluggish from intoxication,[]," отчалила сударка Манулова, вся ",", на инспекторском 
катерке и ос",6361,6368,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
p5Ta7AhGEe234xfFLWJZTw,писульку,Colloquial: a little letter,['register/style'],ерке и оставила своему брошенке ,": прошу не искать; то 
Манул нап",6423,6431,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
SXUN7AhBEe2kpx-KgniMaw,писульку,"Colloquial: a scrawl, short note",['register/style'],ерке и оставила своему брошенке ,": прошу не искать; то 
Манул нап",6423,6431,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Qq_1IAhCEe2ymTffO3811A,Манул,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character']," писульку: прошу не искать; то 
", направляется потолковать с инсп,6454,6459,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[131],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[131],04. Заитильщина Дзындзырэлы
sGeI6ghBEe20bcM61puNJQ,"Манул направляется потолковать с инспектором в Иные Места, 
и года лишь три как обратно",This scene gives more context to one from chapter 1 (R152/E6).,['intratextuality']," писульку: прошу не искать; то 
",. Ничего с ним не сделалось — оп,6454,6541,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
hmfgWAhBEe2ZUcOtmjTwug,Иные Места,"Generally abroad, in other countries","['explanatory', 'foreign', 'location']",тся потолковать с инспектором в ,", 
и года лишь три как обратно. ",6501,6511,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
pezRrAlWEe2kqmsaOs63VA,загулял,"Colloquial: to have fun, to relax. The frequent use of the verb gulyat' is linked to the fact that, in chapter 10, Orina will be defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124).","['register/style', 'intratextuality']","его с ним не сделалось — опять 
",", но теперь уж по-черному и, под",6578,6585,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
vz3gEghGEe2iie9yjM33Iw,по-черному,"Colloquial: secretlyConsidering the context, I'd say it means ""secretly"". I don't see how ""powerfully"" or the like could be understood in this sentence.Or would it be сильно, немилосердно?",['register/style']," — опять 
загулял, но теперь уж "," и, подобно всем нам, приобретая",6600,6610,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
zmoYYghGEe2wXpcIpt69AA,тити-мити,Money,['register/style'],"нам, приобретая 
за те же самые ",", которые, однако, у него покуда",6659,6668,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
83WzvAlWEe2jRuPQQug_uw,покуда,"Low-style: while, at the same time",['register/style'],"и-мити, которые, однако, у него "," имеютсяесть, между тем как у на",6694,6700,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
BBWYBghHEe2ziPc-hlFadQ,портмоне анакондовых,Snakeskin purseThe phrase suggests that their money is swallowed up.,['explanatory'],"ютсяесть, между тем как у нас в "," капитальный 
конфуз. Петр подса",6736,6756,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Iwql0AhHEe2nNJ8DvG86Ug,конфуз,"Literally, ""embarrassment"". Here meaning: nothing.",['explanatory'],"ртмоне анакондовых капитальный 
",. Петр подсаживается тогда к Ман,6770,6776,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Rb8yEghCEe2yPN_Fc0r7Ag,Манул,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character'],фуз. Петр подсаживается тогда к ,"-егерю и глядит на него 
из само",6805,6810,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
T89w7glXEe25ohuFy8cU4A,видал,"Colloquial: to see (many times, frequently)",['register/style']," 
ты на меня загляделся, или не "," никогда до сих пор, и, что ли, ",6931,6936,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
SexVaAhHEe2yuu9dGllcoQ,подзанять,Colloquial: to take a little loan,['register/style'],средств хочу у тебя попробовать ,". Ну так 
и пробуй, Манул настав",7080,7089,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
